Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Bolivia,World,Intermediate goods,Import,Import(US$ Mil),           2410.69,           2278.75,           2121.13,           2326.16,           2558.58,           2296.71,           2183.13,           2030.09,           1608.26,           1404.96,           1560.54,           1033.05,            820.62,            735.15,            594.13,            493.36,            578.65,            495.64,            481.61,            463.92,            598.82,            436.93,            397.51,            343.75,            287.62,            289.98,            312.07,,,,
Bolivia,World,Raw materials,Import,Import(US$ Mil),            141.25,            166.01,            168.26,            133.20,            222.35,            190.99,            145.51,            159.36,             92.47,             84.86,            123.00,            136.56,            112.29,            103.74,            109.54,            116.20,            121.52,            114.39,            115.67,             70.48,             67.89,             86.08,            107.36,             87.93,             82.89,             68.61,             55.52,,,,
Bolivia,World,All Products,Import,Imports (in US$ Mil),          10044.65,           9302.39,           8515.08,           9843.08,          10674.10,           9699.04,           8590.08,           7935.74,           5603.87,           4408.98,           5005.96,           3521.96,           2824.84,           2343.29,           1887.08,           1684.50,           1769.36,           1707.55,           1848.73,           1835.41,           2350.15,           1909.18,           1643.04,           1396.25,           1196.33,           1176.93,           1128.60,,,,
Bolivia,...,...,Development,"GNI per capita, Atlas method (current US$)",           3370.00,           3090.00,           3040.00,   2960.00,   2830.00,   2590.00,   2250.00,   1990.00,   1780.00,   1620.00,   1480.00,   1220.00,   1110.00,   1020.00,    950.00,    910.00,    920.00,    950.00,    980.00,    980.00,    990.00,    950.00,    900.00,    850.00,    810.00,    790.00,    770.00,    740.00,    720.00,    720.00,    710.00
Bolivia,...,...,Trade Indicator,HH Market concentration index,              0.08,              0.08,              0.09,      0.14,      0.16,      0.17,      0.16,      0.16,      0.16,      0.17,      0.26,      0.22,      0.21,      0.21,      0.15,      0.16,      0.16,      0.12,      0.10,      0.15,      0.11,      0.11,      0.12,      0.13,      0.15,      0.20,      0.21,,,,
Bolivia,...,...,Trade Indicator,Index of export market penetration,              2.23,              2.24,              2.26,      2.07,      2.18,      2.24,      2.18,      2.22,      2.23,      2.21,      2.26,      2.24,      2.24,      2.19,      2.10,      1.96,      2.02,      2.07,      2.01,      2.09,      2.08,      2.15,      2.05,      2.00,      1.96,      2.14,      2.16,,,,
Bolivia,...,...,Development,Trade (% of GDP),             57.11,             56.70,             56.40,     67.93,     85.26,     81.23,     84.95,     82.48,     75.51,     68.63,     82.87,     76.06,     74.54,     67.64,     57.46,     51.97,     49.35,     45.23,     45.60,     44.17,     52.28,     50.47,     49.86,     49.74,     48.86,     47.47,     49.11,     48.44,     46.70,     45.65,     41.91
Bolivia,...,...,Development,Trade Balance (% of GDP),             -5.13,             -6.90,             -7.43,     -6.20,      1.32,      6.95,      9.38,      5.70,      6.86,      2.82,      6.95,      7.53,      9.01,      3.45,      4.81,     -0.77,     -6.08,     -5.28,     -9.05,    -10.41,    -12.88,     -8.25,     -4.69,     -4.64,     -5.53,     -9.31,     -9.02,     -5.49,     -1.15,     -0.66,     -4.37
Bolivia,...,...,Development,Trade in services (% of GDP),             11.72,             12.15,             12.09,     12.36,     12.80,     11.56,     11.25,     10.84,      9.45,      9.99,     10.59,     12.11,     13.20,     14.02,     12.81,     12.61,     10.17,      8.98,      9.51,      9.11,      8.99,      9.37,      7.36,      8.08,      8.92,      8.77,      8.43,      8.76,      9.38,      9.36,      8.33
Bolivia,Argentina,All Products,Export,Partner share(%)-Top 5 Export Partner,             16.01,             15.30,             11.46,     16.78,     19.67,     20.40,     17.74,     11.66,      8.21,      8.15,      7.14,      8.74,      9.26,      9.45,      5.84,,,,,      5.48,     10.68,     14.39,     13.19,     12.08,     14.24,     15.67,     20.06,,,,
Bolivia,Argentina,All Products,Import,Partner share(%)-Top 5 Import Partner,             11.61,             12.51,,     11.75,     10.80,     10.54,     12.42,     12.18,     12.73,     13.91,     14.47,     16.93,     15.83,     16.69,     15.67,     16.71,     17.40,     18.03,     14.26,     13.28,      9.89,     13.58,      8.31,      8.41,      9.82,      9.75,      9.14,,,,
Bolivia,Belgium-Luxembourg,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,      6.03,     10.78,,,,
Bolivia,Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,             18.98,             17.49,             19.07,     27.47,     29.54,     32.68,     30.67,     32.93,     34.23,     31.47,     43.82,     36.69,     37.70,     36.34,     31.66,     30.04,     24.27,     22.17,     11.39,,,,,,,,,,,,
Bolivia,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,             16.05,             16.77,,     16.39,     15.61,     16.55,     17.75,     17.58,     18.03,     17.63,     18.38,     20.22,     20.40,     21.92,     25.79,     20.39,     22.04,     16.19,     14.43,     13.65,     10.93,     11.92,     11.05,     12.47,     14.93,     12.73,     14.53,,,,
Bolivia,Chile,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,      8.33,      6.93,      5.90,      7.24,      6.95,      8.48,      8.26,      7.07,      6.03,      6.42,      6.73,      7.50,      7.85,      7.52,,,,,
Bolivia,China,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              6.64,      5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             20.66,             21.79,,     18.09,     17.65,     15.04,     15.06,     14.02,     11.65,      8.42,      8.30,      7.59,,,,,,,,,,,,,,,,,,,
Bolivia,Colombia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              8.67,      6.14,      4.96,      5.26,,,,,,,,      6.38,,     10.32,     10.17,     14.19,     13.23,      9.05,      6.54,,     10.67,,      5.69,,,,,,
Bolivia,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,      7.58,,,,
Bolivia,India,All Products,Export,Partner share(%)-Top 5 Export Partner,              7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,              7.40,              7.09,,,,,      3.68,      5.86,      6.53,      5.73,,      8.46,      8.95,,,,,,,,,,,,,,,,,,
Bolivia,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      7.55,,,      9.95,      9.38,      7.88,,,,      5.55,,      5.49,      8.55,     19.70,     12.37,     12.12,     12.30,     15.20,     10.95,     12.00,,,,
Bolivia,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,              6.37,              7.53,,,,,,,,      9.34,     11.78,,,,,,,,,,,,,,,,,,,,
Bolivia,Peru,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      4.33,      5.34,      5.40,      5.10,      5.72,,      3.96,,      5.89,,      6.12,,,,,,     10.62,     12.45,     12.76,     12.22,     10.93,      9.79,      7.95,,,,
Bolivia,Peru,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.67,              6.55,,      6.16,      6.10,      6.20,      6.51,,      6.94,      7.18,,,,      6.50,      6.75,      6.20,,      6.32,,,,,,,,,,,,,
Bolivia,Switzerland,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,     10.05,     15.67,     13.05,     11.22,,,      9.08,,      6.86,,,,,,,
Bolivia,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,     11.51,     12.84,     15.03,     12.16,     14.32,     12.98,     13.40,     19.06,     16.67,,,,
Bolivia,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,              7.75,             13.94,     12.36,     15.68,     10.10,     14.95,      9.68,      9.98,      7.74,      6.94,      8.58,      9.80,     14.61,     15.96,     14.30,     14.13,     13.93,     24.00,     33.19,     22.91,     20.76,     21.84,     28.08,     32.10,     26.56,     20.08,,,,
Bolivia,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.36,              8.00,,     10.57,     11.70,     12.47,     10.95,     11.22,     13.09,     13.34,     10.50,     11.69,     12.12,     13.85,     13.80,     17.98,     15.63,     18.41,     21.97,     23.88,     23.43,     23.23,     27.73,     22.39,     19.65,     22.53,     24.40,,,,
Bolivia,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,            100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,Uruguay,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,      5.56,,,,,,,,,,,
Bolivia,Venezuela,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      5.03,,      5.67,     10.85,      9.42,     12.76,      7.26,,,,,,,,,,,,,
Bolivia,World,All Products,Trade Indicator,Country Growth (%),              7.73,              3.91,             -9.08,    -17.24,      0.50,      9.65,     14.43,     13.96,     16.86,    -13.20,     27.36,      2.29,     20.44,      5.83,     18.48,     12.38,      4.23,      3.77,     11.20,     -6.28,     -2.51,     -0.73,      3.84,      6.48,     27.77,     14.96,      2.58,,,,
Bolivia,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             27.93,             23.04,             28.12,     28.10,     28.68,     29.33,     28.92,     29.46,     22.45,     30.53,     29.21,     29.23,     27.08,     11.76,     11.90,      6.37,      4.24,      7.13,      7.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,,,,,
Bolivia,World,Animal,Export,Export Product share(%),              0.25,              0.32,              0.54,      0.49,      0.47,      0.42,      0.20,      0.15,      0.29,      0.22,      0.10,      0.30,      0.34,      0.28,      0.38,      0.57,      0.70,      0.63,      0.50,      0.35,      0.63,      0.49,      0.54,      0.48,      0.67,      0.26,      0.18,,,,
Bolivia,World,Capital goods,Export,Export Product share(%),              0.99,              1.61,              1.61,      1.91,      0.91,      0.89,      1.37,      0.69,      1.20,      0.10,      0.05,      0.04,      3.15,      1.69,      2.71,      4.54,      3.44,      8.19,     13.94,     25.27,     15.00,      1.15,      7.04,      3.20,      2.94,      2.23,      3.72,,,,
Bolivia,World,Chemicals,Export,Export Product share(%),              1.29,              0.59,              0.65,      0.71,      0.55,      0.77,      2.15,      1.05,      1.57,      0.80,      0.73,      0.62,      0.60,      0.78,      0.66,      0.65,      0.49,      0.47,      0.53,      0.69,      0.80,      0.84,      0.95,      0.78,      0.28,      0.34,      0.22,,,,
Bolivia,World,Consumer goods,Export,Export Product share(%),             37.16,             35.69,             33.79,     46.22,     48.99,     53.01,     48.45,     45.24,     44.73,     43.28,     51.53,     48.41,     46.52,     44.76,     40.45,     36.07,     34.02,     31.68,     22.46,     16.33,     19.39,     21.62,     19.76,     23.19,     32.45,     26.94,     27.38,,,,
