Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,World,All Products,Export,Exports (in US$ Mil),           1155.63,           1064.88,            926.50,            957.81,            943.72,            900.62,            782.37,            745.66,            575.51,            518.36,            558.45,            512.98,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Import,Import(US$ Mil),            835.78,            783.00,            628.70,            640.26,            550.23,            476.02,            462.98,            528.49,            443.10,            407.85,            332.57,            268.03,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Import,Import(US$ Mil),           3129.73,           2754.00,           2470.53,           2559.41,           2957.74,           2681.55,           2439.92,           2526.93,           2147.61,           1905.97,           2064.20,           1895.22,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Import,Import(US$ Mil),           1912.75,           1734.99,           1676.59,           1508.64,           1668.27,           1472.27,           1331.53,           1272.27,           1021.09,            959.81,            915.80,            702.28,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Import,Import(US$ Mil),            661.17,            581.44,            587.82,            517.15,            506.95,            534.06,            438.80,            404.84,            342.59,            251.67,            252.56,            265.39,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Import,Imports (in US$ Mil),           6539.59,           5853.85,           5363.77,           5225.47,           5683.20,           5163.90,           4697.36,           4737.65,           3958.51,           3600.79,           3568.67,           3141.28,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,...,...,Development,"GNI per capita, Atlas method (current US$)",           3710.00,           3520.00,           3460.00,   3380.00,   3270.00,   3190.00,   3020.00,   2720.00,   2330.00,   2080.00,   1900.00,   1700.00,   1570.00,   1660.00,   1510.00,   1370.00,   1190.00,   1370.00,   1550.00,   1800.00,   1780.00,   1630.00,   1470.00,,,,,,,,
Occ.Pal.Terr,...,...,Trade Indicator,HH Market concentration index,              0.17,              0.19,              0.18,      0.19,      0.21,      0.21,      0.20,      0.21,      0.18,      0.21,      0.24,      0.22,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,...,...,Trade Indicator,Index of export market penetration,              1.41,              1.39,              1.45,      1.40,      1.47,      1.45,      1.37,      1.30,      1.32,      1.26,      1.31,      1.32,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,...,...,Development,Trade (% of GDP),             79.60,             74.21,             74.54,     77.93,     73.78,     71.14,     72.44,     71.88,     74.40,     83.60,     87.07,     97.18,     90.01,     88.94,     86.26,     76.40,     76.25,     82.73,     87.64,     96.35,     88.99,     90.34,     89.27,     91.49,     86.46,,,,,,
Occ.Pal.Terr,...,...,Development,Trade Balance (% of GDP),            -39.87,            -37.07,            -39.07,    -41.03,    -39.61,    -37.93,    -39.26,    -37.49,    -43.72,    -52.42,    -52.15,    -58.44,    -60.02,    -59.00,    -58.69,    -50.44,    -49.38,    -51.96,    -46.61,    -61.15,    -52.88,    -55.74,    -57.24,    -57.24,    -57.37,,,,,,
Occ.Pal.Terr,...,...,Development,Trade in services (% of GDP),             15.31,             14.29,             14.33,     16.28,     14.04,     15.44,     15.66,     15.66,     17.32,     15.09,     15.83,     16.31,     13.03,     14.13,     17.06,     16.76,     20.63,     19.02,     19.41,     24.73,     23.90,     20.97,     21.51,     20.25,,,,,,,
Occ.Pal.Terr,Algeria,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      1.24,      1.71,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,China,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.50,              7.32,              7.13,      7.04,      4.96,      4.58,      4.20,      4.44,      4.58,      4.49,      3.53,      4.58,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.20,              3.67,              3.47,      2.84,      2.44,      2.40,      2.43,      2.29,      2.09,      2.70,      2.32,      1.82,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Israel,All Products,Export,Partner share(%)-Top 5 Export Partner,             83.72,             82.51,             83.20,     83.90,     83.87,     87.31,     81.70,     86.35,     84.86,     87.49,     89.43,     88.74,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Israel,All Products,Import,Partner share(%)-Top 5 Import Partner,             55.30,             55.26,             58.23,     58.27,     69.65,     71.55,     71.33,     70.67,     72.59,     73.63,     77.56,     73.47,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,      1.96,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      3.28,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Jordan,All Products,Export,Partner share(%)-Top 5 Export Partner,              6.40,              7.25,              5.56,      6.28,      7.03,      6.15,      7.48,      5.22,      5.42,      5.57,      6.11,      5.42,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Jordan,All Products,Import,Partner share(%)-Top 5 Import Partner,              2.88,              2.62,              2.45,      2.72,      1.79,      1.77,      2.10,      2.06,      1.70,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      1.40,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Kuwait,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              1.18,      1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      1.21,,,,,,,      1.72,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Saudi Arabia,All Products,Export,Partner share(%)-Top 5 Export Partner,              1.82,              1.43,              1.98,      1.54,,      0.94,      1.41,      1.29,,      0.80,      0.64,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,             10.06,              9.89,              8.89,      7.25,      5.73,      5.60,      4.96,      4.91,      4.52,      3.16,      1.92,      2.61,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,              2.29,              2.51,              2.51,      1.95,      1.50,      0.82,      1.85,      1.18,      2.04,,      0.66,      0.47,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,              1.26,              1.30,,,      1.27,      1.14,      1.74,      1.17,      1.26,      1.18,      0.64,      0.65,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Trade Indicator,Country Growth (%),             -1.72,              5.77,             -4.93,      1.19,      7.02,     -3.99,     16.61,    -13.51,     26.88,      0.54,      4.10,      6.35,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,             86.16,             78.28,     83.50,     83.15,     82.70,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Animal,Export,Export Product share(%),              0.65,              0.61,              0.55,      0.50,      0.52,      2.02,      2.38,      2.93,      3.26,      2.38,      1.12,      1.68,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Export,Export Product share(%),              3.74,              3.08,              3.71,      3.78,      4.13,      4.22,      4.14,      4.45,      5.54,      5.42,      5.38,      4.89,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Chemicals,Export,Export Product share(%),              4.22,              3.81,              3.76,      3.49,      3.33,      3.07,      3.93,      4.06,      5.54,      6.93,      5.31,      4.60,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Export,Export Product share(%),             59.51,             64.51,             65.27,     64.32,     66.39,     61.47,     63.49,     65.69,     65.16,     71.49,     62.36,     60.71,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Food Products,Export,Export Product share(%),              8.39,              8.43,              9.64,      9.60,      9.56,      9.81,     10.30,      9.07,      8.75,      8.20,      7.90,      6.96,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Footwear,Export,Export Product share(%),              3.12,              3.59,              3.61,      4.12,      4.54,      4.19,      4.06,      4.89,      4.47,      5.06,      4.93,      4.88,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Fuels,Export,Export Product share(%),              0.07,              0.10,              0.16,      0.16,      0.23,      0.24,      0.32,      0.22,      0.27,      0.41,      0.57,      0.27,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Hides and Skins,Export,Export Product share(%),              0.38,              0.39,              0.27,      0.60,      0.79,      0.56,      0.41,      0.35,      0.61,      0.52,      0.71,      0.87,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Export,Export Product share(%),             17.97,             15.12,             15.58,     15.09,     13.67,     13.32,     16.09,     13.87,     14.04,     13.95,     16.89,     18.15,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Mach and Elec,Export,Export Product share(%),              2.62,              1.97,              2.01,      2.21,      2.80,      3.49,      3.30,      3.53,      4.38,      4.17,      4.64,      4.05,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Metals,Export,Export Product share(%),             15.56,             11.77,              9.65,     11.95,     11.87,     11.29,     13.73,     16.52,     14.53,     11.22,     15.86,     13.63,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Minerals,Export,Export Product share(%),              3.13,              1.87,              1.37,      1.21,      1.40,      3.24,      2.38,      0.56,      2.00,      0.52,      1.72,      1.41,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Miscellaneous,Export,Export Product share(%),             10.78,             11.41,             11.83,     11.63,     11.61,      9.91,      9.85,      9.36,      8.50,     11.70,      9.64,      9.97,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Plastic or Rubber,Export,Export Product share(%),              8.89,              8.84,              9.29,      8.50,      7.91,      8.51,      8.19,      7.92,      8.02,      6.68,      8.31,      7.74,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Export,Export Product share(%),             18.78,             17.29,             15.44,     16.81,     15.81,     20.98,     15.23,     15.60,     15.09,      8.47,     14.59,     13.29,,,,,,,,,,,,,,,,,,,
