Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Lesotho,Madagascar,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      0.57,      0.75,,,,,,,,,,,,,,,,,,,,
Lesotho,Malaysia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,      1.31,,,,,,,,,,,,
Lesotho,Nigeria,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,      0.14,,,,,,,,,,,,,,,
Lesotho,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      3.83,,,,,,,,,,,,,,
Lesotho,"Other Asia, nes",All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.29,,      8.25,      7.05,      8.68,      4.70,,      5.26,,,,,,      6.32,      6.11,      5.58,      0.93,      6.15,,,,,,,,,,,,
Lesotho,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,      0.57,      1.90,,,,,,,,,,,,,,
Lesotho,South Africa,All Products,Export,Partner share(%)-Top 5 Export Partner,,             49.20,,     27.69,     23.02,     76.60,     47.32,     44.94,     74.91,     48.95,     82.74,,,,     17.60,     19.39,     42.36,     53.04,     27.35,,,,,,,,,,,,
Lesotho,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,,             70.74,,     74.69,     80.84,     76.54,     88.93,     96.39,     78.85,     95.24,     95.22,,,,     78.20,     82.10,     77.14,     96.53,     79.40,,,,,,,,,,,,
Lesotho,Swaziland,All Products,Export,Partner share(%)-Top 5 Export Partner,,              1.70,,,      0.08,      0.92,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Switzerland,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,      2.80,,,,,,,,,,,,,,,,
Lesotho,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      0.67,      1.64,      0.70,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      0.39,      0.24,,,,,,,,,,,,,,,,,,,,
Lesotho,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,             45.46,,     29.04,     30.28,     15.08,     43.90,     40.69,     21.41,     31.84,     14.65,,,,     68.52,     77.55,     44.06,     33.36,     71.91,,,,,,,,,,,,
Lesotho,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      0.64,      1.94,,      0.73,,,,,,,      0.31,,,,,,,,,,,,,
Lesotho,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,     11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,      7.10,,,,,,,,,,,,
Lesotho,World,All Products,Trade Indicator,Country Growth (%),,             10.18,,     -2.49,      5.30,      0.15,     -6.94,     14.77,     28.81,    -15.13,     -5.86,,,,     11.09,     10.25,     22.11,     17.62,,,,,,,,,,,,,
Lesotho,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,             86.76,,     78.72,     78.62,     83.46,     50.78,     48.69,     48.08,     44.75,     47.81,,,,     46.01,,,     96.33,,,,,,,,,,,,,
Lesotho,World,Animal,Export,Export Product share(%),,              0.65,,      0.34,      0.14,      0.59,      0.20,      0.22,      0.20,      0.10,      0.34,,,,      0.01,      0.12,      0.21,      0.73,      1.02,,,,,,,,,,,,
Lesotho,World,Capital goods,Export,Export Product share(%),,              7.98,,      3.84,      3.07,     11.00,      6.66,      6.61,      9.73,      7.08,     19.30,,,,      0.11,      0.55,      1.29,      0.56,      0.25,,,,,,,,,,,,
Lesotho,World,Chemicals,Export,Export Product share(%),,              0.30,,      0.22,      0.12,      0.24,      0.11,      0.13,      0.17,      0.19,      1.44,,,,      0.42,      0.13,      0.62,      0.56,      0.28,,,,,,,,,,,,
Lesotho,World,Consumer goods,Export,Export Product share(%),,             75.65,,     53.50,     44.61,     71.31,     76.63,     73.34,     59.02,     74.68,     51.55,,,,     84.16,     93.89,     85.27,     87.64,     91.83,,,,,,,,,,,,
Lesotho,World,Food Products,Export,Export Product share(%),,              1.04,,      8.51,      8.37,     21.05,     10.75,      9.86,     12.79,      5.70,      1.65,,,,      3.18,      5.90,      4.61,      9.44,      3.19,,,,,,,,,,,,
Lesotho,World,Footwear,Export,Export Product share(%),,              1.74,,      1.61,      0.79,      7.59,      4.31,      4.82,      7.00,      4.75,      7.94,,,,      2.57,      3.45,      8.13,     14.02,      8.69,,,,,,,,,,,,
Lesotho,World,Fuels,Export,Export Product share(%),,              0.08,,      0.07,      0.05,      0.08,      0.12,      0.14,      0.07,      0.02,      0.36,,,,      0.02,      0.06,      0.00,      0.02,,,,,,,,,,,,,
Lesotho,World,Hides and Skins,Export,Export Product share(%),,              0.03,,      0.40,      0.36,      0.27,      0.00,      0.01,      0.01,      0.00,      0.03,,,,      0.01,      0.20,      4.06,      0.03,      0.04,,,,,,,,,,,,
Lesotho,World,Intermediate goods,Export,Export Product share(%),,             10.83,,      4.82,      2.57,      8.25,      5.96,      8.63,      8.33,      8.65,     16.81,,,,     14.58,      3.20,      7.29,      6.67,      3.46,,,,,,,,,,,,
Lesotho,World,Mach and Elec,Export,Export Product share(%),,              9.94,,      4.31,      3.33,     14.56,     11.42,      8.21,     10.71,     12.67,     39.96,,,,      3.36,      2.35,      5.06,     10.71,      7.74,,,,,,,,,,,,
Lesotho,World,Metals,Export,Export Product share(%),,              0.31,,      0.39,      0.25,      0.16,      0.09,      0.04,      0.03,      0.02,      0.76,,,,      0.01,      0.23,      0.04,      0.15,      0.05,,,,,,,,,,,,
Lesotho,World,Minerals,Export,Export Product share(%),,              0.31,,      0.28,      0.08,      0.37,      0.31,      0.19,      0.19,      0.11,      1.98,,,,      0.04,      0.04,      0.06,      0.08,      0.00,,,,,,,,,,,,
Lesotho,World,Miscellaneous,Export,Export Product share(%),,              3.21,,      1.81,      0.32,      0.20,      0.42,      4.58,     15.99,      3.85,      0.39,,,,      0.21,      0.73,      0.64,      0.12,      0.11,,,,,,,,,,,,
Lesotho,World,Plastic or Rubber,Export,Export Product share(%),,              0.19,,      0.14,      0.07,      0.14,      0.06,      0.02,      0.00,      0.02,      0.17,,,,      0.01,      0.05,      0.04,      0.10,      0.00,,,,,,,,,,,,
Lesotho,World,Raw materials,Export,Export Product share(%),,              5.51,,     37.50,     49.49,      8.64,     10.45,      6.94,      7.39,      5.83,     12.21,,,,      1.09,      2.18,      5.87,      5.12,      1.63,,,,,,,,,,,,
Lesotho,World,Stone and Glass,Export,Export Product share(%),,              0.13,,     30.49,     46.20,      4.80,      3.39,      3.19,      2.82,      2.25,      0.17,,,,     13.37,      1.55,      2.52,      0.37,      0.30,,,,,,,,,,,,
Lesotho,World,Textiles and Clothing,Export,Export Product share(%),,             77.97,,     48.93,     38.42,     42.88,     64.70,     63.80,     45.58,     66.04,     31.71,,,,     75.25,     82.21,     71.32,     59.04,     77.81,,,,,,,,,,,,
Lesotho,World,Transportation,Export,Export Product share(%),,              0.85,,      1.08,      0.51,      0.56,      0.02,      0.03,      0.00,      0.07,      0.96,,,,      0.02,      0.27,      0.04,      0.18,,,,,,,,,,,,,
Lesotho,World,Vegetable,Export,Export Product share(%),,              2.36,,      0.79,      0.62,      5.09,      3.42,      4.16,      3.61,      3.55,     11.72,,,,      1.49,      2.61,      2.34,      4.22,      0.75,,,,,,,,,,,,
Lesotho,World,Wood,Export,Export Product share(%),,              0.88,,      0.63,      0.37,      1.43,      0.69,      0.61,      0.83,      0.67,      0.42,,,,      0.03,      0.10,      0.31,      0.23,      0.03,,,,,,,,,,,,
