Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Swaziland,World,Footwear,Export,Export Product share(%),,              0.01,              0.00,      0.01,      0.00,      0.02,,,,,,      0.01,      0.03,      0.02,      0.03,      0.05,      0.02,      0.04,      0.02,,,,,,,,,,,,
Swaziland,World,Fuels,Export,Export Product share(%),,              1.19,              0.89,      0.82,      1.05,      1.41,,,,,,      1.26,      1.09,      0.71,      0.66,      0.65,      0.70,      0.86,      0.71,,,,,,,,,,,,
Swaziland,World,Hides and Skins,Export,Export Product share(%),,              0.04,              0.04,      0.05,      0.05,      0.05,,,,,,      0.06,      0.05,      0.05,      0.01,      0.04,      0.06,      0.08,      0.17,,,,,,,,,,,,
Swaziland,World,Intermediate goods,Export,Export Product share(%),,             74.85,             75.02,     73.36,     74.18,     71.70,,,,,,     76.88,     72.30,     67.31,     42.35,     53.66,     63.80,     49.21,     44.19,,,,,,,,,,,,
Swaziland,World,Mach and Elec,Export,Export Product share(%),,              1.25,              1.03,      1.25,      1.22,      1.03,,,,,,      3.34,      2.76,      3.41,      2.24,      2.33,      2.46,      2.65,      8.29,,,,,,,,,,,,
Swaziland,World,Metals,Export,Export Product share(%),,              0.36,              0.23,      0.27,      0.42,      0.43,,,,,,      0.76,      0.63,      0.90,      0.63,      0.61,      0.68,      0.55,      0.69,,,,,,,,,,,,
Swaziland,World,Minerals,Export,Export Product share(%),,              0.00,              0.00,      0.00,      1.92,      3.94,,,,,,      0.01,      0.04,      0.05,      0.03,      0.00,      0.04,      0.25,      0.34,,,,,,,,,,,,
Swaziland,World,Miscellaneous,Export,Export Product share(%),,              0.68,              0.63,      0.56,      0.63,      0.71,,,,,,      1.16,      1.51,      1.81,     28.57,      2.24,      2.60,      3.37,      3.91,,,,,,,,,,,,
Swaziland,World,Plastic or Rubber,Export,Export Product share(%),,              0.40,              0.44,      0.42,      0.45,      0.45,,,,,,      1.56,      0.80,      0.49,      0.25,      0.27,      0.26,      0.36,      0.41,,,,,,,,,,,,
Swaziland,World,Raw materials,Export,Export Product share(%),,              4.03,              4.26,      3.41,      6.08,      8.48,,,,,,      5.63,      3.96,      4.82,      2.93,      3.38,      3.62,      4.01,      7.14,,,,,,,,,,,,
Swaziland,World,Stone and Glass,Export,Export Product share(%),,              0.16,              0.17,      0.29,      0.36,      0.55,,,,,,      0.35,      0.23,      0.30,      0.15,      0.21,      0.15,      0.22,      0.22,,,,,,,,,,,,
Swaziland,World,Textiles and Clothing,Export,Export Product share(%),,             12.52,             11.43,     10.32,      9.87,      8.11,,,,,,      4.80,     10.77,     14.52,     17.94,     31.63,     19.72,     14.45,     17.97,,,,,,,,,,,,
