Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
 World,World,All Products,Export,Exports (in US$ Mil),       20834690.36,       19461431.51,       17668514.26,       18084798.44,       20834185.64,       21021866.50,       20157676.69,       20186671.58,       16841329.38,       13825945.42,       17660343.03,       15336893.03,       13361966.89,       11495978.49,       10223924.87,        8452070.73,        7233550.72,        6847559.56,        7058463.57,        5470674.76,        5269345.58,        5302477.26,        4997004.74,        4683009.86,        3758696.35,        2832125.86,        2457661.50,        1917708.31,        1378180.08,        1200872.26,         785242.95
 World,World,Capital goods,Import,Import(US$ Mil),        6180909.00,        5843363.42,        5300767.89,        5290095.78,        5576675.19,        5437508.94,        5276020.86,        5181073.66,        4585003.81,        3693516.28,        4680890.49,        4313964.85,        3762505.32,        3324172.67,        3039772.07,        2451955.27,        2157740.16,        2094874.80,        2238495.29,        1957419.68,        1834529.70,        1779672.96,        1634053.47,        1510071.00,        1201081.35,         891678.40,         740361.60,         580723.97,         384360.25,         309604.45,         153705.42
 World,World,Consumer goods,Import,Import(US$ Mil),        5765914.03,        5399723.68,        4879558.68,        5008909.43,        5692903.18,        5588635.68,        5408472.34,        5366791.75,        4529661.72,        3850458.08,        4843190.21,        4228547.95,        3645565.71,        3228122.97,        2838039.04,        2414007.01,        2074830.88,        1920030.93,        1886599.35,        1656094.07,        1590502.44,        1545969.94,        1468111.68,        1369021.46,        1142123.33,         863542.08,         741163.41,         583148.50,         352442.83,         276716.24,         175939.73
 World,World,Intermediate goods,Import,Import(US$ Mil),        3927057.61,        3710000.98,        3377620.68,        3490394.65,        3865438.68,        3909839.18,        3771040.83,        3779716.35,        3107098.52,        2459316.96,        3356056.14,        2934133.88,        2450949.56,        2143643.64,        1908904.19,        1538863.21,        1319260.02,        1259666.24,        1278948.33,        1161705.80,        1179572.47,        1193019.10,        1129843.78,        1122789.07,         867977.28,         621763.63,         536478.31,         419083.90,         320513.32,         280134.78,         178284.64
 World,World,Raw materials,Import,Import(US$ Mil),        2595546.98,        2265378.47,        1805915.33,        1975128.52,        2900265.09,        3031961.10,        3113239.63,        3095416.09,        2349383.82,        1796788.93,        2704104.22,        1993890.75,        1733217.63,        1452107.70,        1150805.32,         888398.57,         736756.70,         711011.31,         766996.67,         590276.51,         549910.07,         651249.43,         635911.39,         571661.74,         470765.22,         375204.76,         361746.61,         306784.26,         241531.32,         205541.83,         138151.75
 World,World,All Products,Import,Imports (in US$ Mil),       18875211.88,       17620453.93,       15776742.24,       16176398.13,       18549078.00,       18504822.70,       18068903.76,       18073303.53,       15160923.66,       12375452.30,       16079717.59,       13930241.29,       12131723.07,       10477384.85,        9298447.51,        7618997.36,        6524445.04,        6221183.37,        6439960.78,        5617548.06,        5345086.53,        5395409.47,        5081061.49,        4738707.61,        3810630.15,        2867096.73,        2470543.07,        1970039.38,        1347848.48,        1110187.01,         671216.40
 World,...,...,Development,"GNI per capita, Atlas method (current US$)",          11123.78,          10447.31,          10394.61,  10655.12,  10993.36,  10873.72,  10496.68,   9899.91,   9411.02,   8981.55,   8951.54,   8361.62,   7844.73,   7353.09,   6635.64,   5823.66,   5422.30,   5464.09,   5488.28,   5304.67,   5299.29,   5531.57,   5488.50,   5241.86,   4944.23,   4752.07,   4676.26,   4363.22,   4214.40,   4063.09,   3914.76
 World,...,...,Trade Indicator,HH Market concentration index,              0.04,              0.04,              0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.04,      0.05,      0.05,      0.05,      0.05,      0.05,      0.05,      0.06,      0.06,      0.05,      0.05,      0.05,      0.05,      0.06,      0.07,      0.08,      0.11,      0.09,      0.09,      0.16
 World,...,...,Trade Indicator,Index of export market penetration,             66.98,             77.68,             77.89,     78.03,     81.35,     83.03,     83.32,     85.02,     86.25,     85.97,     85.89,     88.48,     87.38,     86.95,     86.42,     86.23,     85.66,     86.47,     85.03,     83.87,     78.65,     75.96,     71.69,     67.70,     60.73,     47.89,     43.61,     35.28,     31.58,     27.11,     16.45
 World,...,...,Development,Trade (% of GDP),             59.44,             58.07,             56.13,     58.09,     59.78,     60.10,     60.58,     60.54,     57.13,     52.41,     60.90,     59.07,     58.47,     56.23,     54.11,     50.81,     49.63,     49.98,     51.13,     46.58,     46.06,     45.65,     43.69,     43.40,     41.37,     40.36,     41.09,     38.55,     38.86,     38.74,     37.84
 World,...,...,Development,Trade Balance (% of GDP),              0.77,              0.81,              0.83,      0.62,      0.58,      0.71,      0.68,      0.59,      0.80,      0.72,      0.63,      1.13,      1.22,      1.06,      0.90,      0.86,      0.97,      0.65,      0.92,      0.87,      0.71,      0.69,      0.41,      0.32,      0.38,     -0.05,      0.24,     -0.13,     -0.17,     -0.49,     -0.40
 World,...,...,Development,Trade in services (% of GDP),             13.31,             13.14,             12.88,     12.97,     12.80,     12.27,     11.90,     11.80,     11.49,     11.66,     12.40,     12.05,     11.44,     11.03,     10.47,      9.74,      9.73,      9.33,      9.22,      8.90,      8.62,      8.33,      7.91,      8.53,      8.24,      8.29,      8.21,      7.82,      7.72,      7.31,      7.12
 World,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.31,,,
 World,Canada,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.70,,,
 World,China,All Products,Export,Partner share(%)-Top 5 Export Partner,              9.07,              9.00,              8.49,      8.32,      8.32,      8.31,      8.02,      7.94,      7.88,      7.12,      5.78,      5.95,      5.64,      5.46,      5.24,      4.86,,,,,,,,,,,,,,,
 World,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             14.57,             14.91,             14.33,     15.15,     13.63,     12.96,     12.78,     12.33,     12.82,     12.25,     11.06,     11.16,     10.60,     10.05,      9.09,      8.39,      7.73,      6.77,      6.29,      5.67,      5.29,      5.17,      4.80,,      4.76,      4.93,,,,,
 World,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      3.93,      4.06,      4.60,      4.44,      4.56,      4.65,      4.82,      5.03,      5.11,      5.02,      5.09,      4.96,      5.32,      5.34,      4.99,      5.34,      5.56,      5.08,      5.04,      5.58,      5.65,      6.64,      6.37,      7.11
 World,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      3.24,      3.20,      3.19,      3.31,      3.48,      3.92,      3.81,      4.02,      4.07,      4.20,      4.58,      4.78,      4.69,      4.78,      4.59,      5.19,      5.47,      5.09,      5.22,      5.54,      5.16,      5.07,      5.60,      5.60,      6.55,      6.14,      7.07
 World,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,              6.39,              6.27,              6.28,      6.06,      6.07,      5.89,      5.96,      6.25,      6.48,      6.97,      7.02,      7.09,      7.08,      7.20,      7.48,      7.61,      7.42,      7.71,      7.46,      7.99,      8.45,      8.04,      8.57,      9.09,      8.40,      6.72,      6.77,      5.39,      5.19,      4.66,
 World,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              7.61,              7.66,              7.89,      7.69,      7.57,      7.40,      7.31,      7.70,      7.85,      8.41,      8.50,      8.91,      8.59,      8.84,      9.26,      9.35,      9.02,      8.71,      8.18,      9.04,      9.42,      8.87,      9.40,      9.87,      9.15,      7.31,      7.71,      6.18,      6.98,      6.72,      6.18
 World,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,              3.56,              3.62,              3.83,      4.04,      3.82,      4.04,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.13
 World,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.36,      5.01,      5.69
 World,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      3.71,,,,,,,,,,      4.51,      4.78,      4.84,      4.68,      4.27,      5.05,      5.37,      5.39,      5.45,      5.78,      5.92,      6.74,      5.72,      5.90,
 World,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,              4.28,              4.45,              4.60,      4.41,      4.22,      4.37,      4.90,      4.97,      5.48,      5.20,      5.32,      5.63,      5.90,      6.34,      6.73,      6.86,      7.08,      7.18,      7.97,      7.85,      7.66,      8.17,      8.01,      8.95,      9.85,     11.21,     10.53,     11.36,      8.20,      8.58,      7.77
 World,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,              3.19,              3.47,              3.34,      3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      4.79
