Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Hungary,World,Plastic or Rubber,Export,Export(US$ Mil),           8008.75,           7234.86,           6554.65,           6373.53,           7099.14,           6980.00,           6357.04,           6559.98,           5033.89,           4006.26,           5156.62,           4556.27,           3503.70,           2941.89,           2358.08,           1735.40,           1331.90,           1230.64,           1206.34,            946.05,            965.69,            915.29,            777.52,            834.43,            593.33,            467.35,            563.51,,,,
Hungary,World,Raw materials,Export,Export(US$ Mil),           5403.12,           5512.17,           4872.13,           4941.91,           5827.36,           6068.02,           6415.40,           6363.31,           4997.58,           4179.32,           5362.65,           4573.85,           2965.14,           2777.78,           2642.75,           2127.40,           1810.01,           1732.07,           1506.29,           1451.72,           1708.60,           1691.51,           1633.02,           1862.45,           1432.41,           1179.93,           1743.82,,,,
Hungary,World,Stone and Glass,Export,Export(US$ Mil),           1977.89,           1828.83,           1750.58,           1615.19,           1837.77,           1796.17,           1697.20,           1626.34,           1333.33,           1179.12,           1450.38,           1088.91,            839.32,            718.55,            627.83,            545.47,            386.91,            366.58,            356.31,            354.82,            350.32,            314.88,            281.12,            246.35,            212.67,            213.96,            223.90,,,,
Hungary,World,Textiles and Clothing,Export,Export(US$ Mil),           1672.04,           1627.37,           1505.10,           1350.67,           1624.75,           1570.41,           1394.76,           1629.79,           1392.85,           1269.80,           1627.11,           1734.44,           1640.38,           1903.50,           2131.98,           1942.99,           1654.85,           1643.10,           1509.25,           1611.98,           1539.67,           1363.37,           1369.19,           1301.46,           1216.80,            998.15,           1418.92,,,,
Hungary,World,Transportation,Export,Export(US$ Mil),          21449.27,          19743.83,          18841.38,          18220.39,          18153.23,          13602.18,          10320.74,          10613.92,           8866.35,           7458.57,          12076.22,          10659.19,           7212.47,           5277.76,           4580.60,           3665.80,           3097.73,           2862.05,           2551.63,           2344.46,           1493.45,           1149.84,            599.74,            698.39,            577.76,            593.61,            598.49,,,,
Hungary,World,Vegetable,Export,Export(US$ Mil),           3400.81,           3841.73,           3164.31,           3166.22,           3557.59,           3748.69,           4076.74,           3765.71,           2963.75,           2742.57,           3461.40,           2735.40,           1516.30,           1336.64,           1292.39,           1082.41,            869.11,            794.96,            688.35,            772.12,            960.47,            895.80,            651.68,           1021.93,            674.81,            549.63,           1046.03,,,,
Hungary,World,Wood,Export,Export(US$ Mil),           2710.51,           2498.78,           2290.31,           2130.06,           2415.86,           2353.34,           2246.31,           2267.65,           1964.38,           1800.06,           2071.55,           1848.70,           1482.28,           1341.84,           1307.11,           1099.12,            888.18,            812.76,            752.27,            736.40,            711.68,            610.26,            552.66,            471.79,            366.40,            268.76,            373.50,,,,
Hungary,World,All Products,Export,Exports (in US$ Mil),         123957.89,         113382.08,         103009.51,         100296.85,         112536.24,         108014.64,         102829.80,         111216.83,          94748.74,          82571.85,         108211.17,          94590.87,          74055.41,          62271.84,          55468.21,          43003.66,          34336.58,          30497.72,          28092.24,          25012.19,          23005.02,          19099.19,          12632.79,          12452.02,          10699.84,           8240.06,          10054.98,,,,
Hungary,World,Capital goods,Import,Import(US$ Mil),          45524.07,          41954.32,          39398.68,          37971.18,          40747.12,          38697.61,          36271.57,          39336.14,          35995.30,          31599.75,          43835.37,          40854.12,          32376.22,          28877.85,          28741.34,          22334.90,          17717.90,          16023.13,          14973.42,          12610.41,          10805.20,           8014.91,           4245.11,           4036.30,           3913.53,           3119.47,           2843.24,,,,
Hungary,World,Consumer goods,Import,Import(US$ Mil),          34489.55,          30405.00,          26917.06,          26344.52,          31042.81,          28604.48,          26611.52,          28291.16,          23945.89,          21716.54,          31712.48,          26219.63,          22132.76,          18895.88,          17312.71,          14045.87,          10706.98,           9207.40,           8732.51,           8012.10,           7379.43,           6054.83,           5312.40,           4859.82,           4829.20,           3936.76,           3502.67,,,,
Hungary,World,Intermediate goods,Import,Import(US$ Mil),          22387.19,          19568.54,          16916.91,          17185.34,          19445.29,          18687.75,          17709.22,          18844.47,          14540.14,          12475.71,          18298.51,          15778.67,          12969.30,          10892.58,          11045.84,           8858.44,           7158.70,           6539.63,           6407.19,           5835.57,           5968.67,           5419.56,           4976.66,           4839.13,           3822.38,           3146.64,           3227.32,,,,
Hungary,World,Raw materials,Import,Import(US$ Mil),           6461.39,           5310.54,           4323.73,           4575.63,           7104.95,           7248.80,           7318.21,           7776.63,           5476.64,           1963.17,           2489.22,           4989.47,           1664.13,           3709.75,           2550.32,            928.87,           1495.00,            579.35,            594.03,           1215.49,           1211.30,           1426.88,           1505.44,           1449.40,           1400.02,           1172.04,           1298.46,,,,
Hungary,World,All Products,Import,Imports (in US$ Mil),         117381.59,         104283.80,          92209.67,          90760.85,         104178.44,          99295.90,          94300.66,         101370.00,          87432.10,          77272.44,         108784.72,          94659.73,          76978.51,          65919.58,          60248.60,          47674.54,          37611.57,          33681.73,          32080.00,          28008.23,          25706.39,          21234.01,          16042.64,          15185.56,          14553.61,          11376.08,          10873.58,,,,
Hungary,...,...,Development,"GNI per capita, Atlas method (current US$)",          14780.00,          13080.00,          13050.00,  13220.00,  13540.00,  13480.00,  12990.00,  13170.00,  13190.00,  13380.00,  13230.00,  11790.00,  11250.00,  10360.00,   8640.00,   6650.00,   5290.00,   4790.00,   4620.00,   4490.00,   4410.00,   4400.00,   4370.00,   4250.00,   4030.00,   3660.00,,,,,
Hungary,...,...,Trade Indicator,HH Market concentration index,              0.09,              0.09,              0.09,      0.09,      0.09,      0.08,      0.08,      0.08,      0.08,      0.09,      0.08,      0.10,      0.10,      0.11,      0.12,      0.13,      0.13,      0.13,      0.13,      0.15,      0.14,      0.12,      0.13,      0.16,      0.16,      0.30,      0.34,,,,
Hungary,...,...,Trade Indicator,Index of export market penetration,             12.91,             13.14,             12.82,     12.45,     12.24,     12.01,     11.53,     11.20,     10.92,     10.56,     10.68,     10.38,      9.93,      9.48,      9.80,      9.25,      9.30,      9.14,      8.70,      7.78,      7.61,      7.24,      6.94,      5.92,      5.57,      4.35,      4.30,,,,
Hungary,...,...,Development,Trade (% of GDP),            165.50,            167.00,            165.56,    167.97,    168.49,    164.18,    165.87,    167.05,    158.20,    144.77,    158.20,    155.35,    148.87,    127.59,    123.27,    116.61,    118.32,    131.05,    137.41,    114.03,    107.43,     94.85,     83.29,     78.38,     56.46,     53.56,     55.44,     58.36,,,
Hungary,...,...,Development,Trade Balance (% of GDP),              4.37,              7.29,              8.75,      7.99,      6.35,      6.99,      6.77,      6.12,      5.30,      4.03,      0.36,      0.54,     -1.13,     -2.31,     -3.96,     -3.94,     -2.05,     -1.29,     -3.69,     -2.74,     -1.57,      0.96,      0.47,     -0.01,     -5.66,     -7.18,     -0.21,     -0.83,,,
Hungary,...,...,Development,Trade in services (% of GDP),             31.73,             32.39,             32.66,     31.75,     31.11,     29.72,     28.54,     28.62,     27.22,     27.50,     24.96,     24.29,     22.89,     22.03,     21.58,     23.61,     23.67,     26.66,     26.14,     24.59,     25.06,     25.82,     26.17,     24.27,     14.07,     13.60,     15.61,     13.00,,,
Hungary,Austria,All Products,Export,Partner share(%)-Top 5 Export Partner,              4.73,              4.84,              4.79,      4.78,      5.51,      5.56,      5.75,      5.65,,,      4.90,      4.53,      4.84,      5.59,      7.23,      8.11,      7.09,      7.92,      8.69,      9.59,     10.49,     11.20,     10.31,     10.15,     10.88,     10.43,     10.73,,,,
Hungary,Austria,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.10,              6.17,              6.41,      6.61,      7.27,      6.66,      7.04,      6.58,      6.19,      6.50,      6.17,      6.11,      6.25,      6.58,      8.13,      6.27,      6.90,      7.39,      7.38,      8.94,      9.58,     10.43,      9.54,     10.89,     12.01,     12.70,     14.59,,,,
Hungary,China,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.43,              5.07,              5.28,      5.26,,      5.40,      5.74,      6.00,      7.06,      6.40,      5.63,      5.42,      5.01,      5.44,,      6.92,      5.54,,,,,,,,,,,,,,
Hungary,Czechoslovakia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,      4.29,,,,
Hungary,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              4.78,,,,,,,      5.45,,      4.74,      4.68,      5.12,      5.57,      5.75,      5.66,      5.96,,,,      3.70,      3.80,      4.12,,,,,,,
Hungary,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,      4.77,      4.94,,,,      4.69,,      4.69,      4.78,      4.35,      4.26,      3.99,,      3.65,,,,,
Hungary,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,             27.27,             27.35,             27.47,     27.26,     27.46,     25.82,     24.99,     24.77,     25.12,     25.56,     26.72,     28.36,     29.49,     30.08,     31.62,     33.94,     35.42,     35.61,     37.27,     38.38,     36.33,     36.82,     29.72,     29.18,     28.20,     27.82,     28.65,,,,
Hungary,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,             25.95,             26.54,             27.04,     26.19,     25.29,     24.92,     24.59,     23.85,     24.01,     24.85,     25.53,     26.83,     27.34,     27.62,     29.34,     24.50,     24.31,     24.92,     25.60,     29.24,     28.14,     26.82,     23.67,     23.72,     23.38,     23.51,     23.84,,,,
Hungary,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,              5.17,              5.11,,      4.65,      4.59,      4.72,      4.65,      4.99,      5.54,      5.72,      5.32,      5.57,      5.47,      5.51,      5.50,      5.81,      5.78,      6.25,      5.89,      5.90,      5.49,      5.74,      7.94,      8.37,      8.47,      7.55,      8.93,,,,
