Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,World,Chemicals,Export,Export Product share(%),              3.51,              3.11,              3.33,      3.38,      2.22,      1.72,,      1.39,      1.61,,      1.70,      0.58,      0.65,,      0.80,      0.98,      0.79,      0.72,      0.69,,,,,,,,,,,,
Kuwait,World,Consumer goods,Export,Export Product share(%),             20.86,             23.69,             26.37,     29.57,     26.62,     26.57,,     28.83,     35.60,,     29.98,     34.32,     30.67,,     35.77,     36.61,     39.14,     33.58,     36.34,,,,,,,,,,,,
Kuwait,World,Food Products,Export,Export Product share(%),              0.33,              0.52,              0.47,      0.44,      0.21,      0.21,,      0.14,      0.20,,      0.10,      0.13,      0.12,,      0.23,      0.27,      0.29,      0.26,      0.16,,,,,,,,,,,,
Kuwait,World,Footwear,Export,Export Product share(%),              0.02,              0.03,              0.02,      0.02,      0.01,      0.00,,      0.00,      0.00,,      0.00,      0.01,      0.01,,      0.01,      0.01,      0.01,      0.01,      0.01,,,,,,,,,,,,
Kuwait,World,Fuels,Export,Export Product share(%),             90.90,             90.16,             89.65,     89.58,     93.47,     94.22,,     94.84,     92.75,,     94.60,     94.45,     94.89,,     93.23,     91.78,     91.52,     92.36,     93.50,,,,,,,,,,,,
Kuwait,World,Hides and Skins,Export,Export Product share(%),              0.01,              0.01,              0.02,      0.01,      0.01,      0.01,,      0.01,      0.01,,      0.01,      0.01,      0.01,,      0.02,      0.04,      0.03,      0.02,      0.01,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Export,Export Product share(%),              4.91,              4.63,              5.17,      5.20,      3.62,      3.42,,      3.37,      4.47,,      2.94,      2.79,      2.90,,      3.72,      4.25,      5.03,      4.73,      4.12,,,,,,,,,,,,
Kuwait,World,Mach and Elec,Export,Export Product share(%),              0.68,              0.73,              0.74,      0.72,      0.46,      0.32,,      0.37,      0.57,,      0.66,      0.62,      0.38,,      0.58,      0.61,      0.52,      0.48,      0.37,,,,,,,,,,,,
Kuwait,World,Metals,Export,Export Product share(%),              0.37,              0.50,              0.48,      0.43,      0.43,      0.37,,      0.45,      0.58,,      0.35,      0.46,      0.40,,      0.50,      0.79,      0.46,      0.45,      0.38,,,,,,,,,,,,
Kuwait,World,Minerals,Export,Export Product share(%),              0.03,              0.01,              0.03,      0.01,      0.01,      0.00,,      0.00,      0.01,,      0.00,      0.00,      0.00,,      0.02,      0.04,      0.00,      0.00,      0.00,,,,,,,,,,,,
Kuwait,World,Miscellaneous,Export,Export Product share(%),              0.54,              0.68,              0.57,      0.54,      0.18,      0.11,,      0.05,      0.09,,      0.05,      0.09,      0.15,,      0.17,      0.14,      0.14,      0.13,      0.09,,,,,,,,,,,,
Kuwait,World,Plastic or Rubber,Export,Export Product share(%),              1.14,              1.22,              1.49,      1.65,      1.09,      1.47,,      1.80,      2.67,,      0.84,      2.04,      1.95,,      3.14,      3.53,      4.72,      4.37,      3.74,,,,,,,,,,,,
Kuwait,World,Raw materials,Export,Export Product share(%),             72.50,             70.02,             67.01,     63.69,     68.83,     69.36,,     67.29,     59.14,,     66.24,     61.87,     65.71,,     58.34,     56.13,     53.33,     59.51,     57.81,,,,,,,,,,,,
Kuwait,World,Stone and Glass,Export,Export Product share(%),              0.22,              0.34,              0.44,      0.51,      0.37,      0.40,,      0.24,      0.34,,      0.21,      0.21,      0.27,,      0.29,      0.27,      0.28,      0.23,      0.18,,,,,,,,,,,,
