Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Qatar,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.53,              9.07,      8.77,      8.19,      7.30,      6.51,,      6.85,,,      6.99,      6.03,      6.43,      6.32,,      7.05,,      6.93,,,,,,,,,,,,
Qatar,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.56,,,,,,,,,,,,,,,      8.02,      7.62,      8.06,      7.77,,,,,,,,,,,,
Qatar,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      3.54,,,,,,,,,,,,,
Qatar,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,             19.30,             16.44,             14.35,     10.96,     11.45,     11.86,      8.98,,     11.81,,      9.03,     11.22,      9.87,     11.56,      9.62,     12.18,     13.04,     13.78,     10.30,,,,,,,,,,,,
Qatar,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,      9.10,,      9.99,     10.82,      7.85,      6.55,      6.31,,     12.79,,,,,,,,,,,,
Qatar,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,     18.13,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,World,All Products,Trade Indicator,Country Growth (%),             15.63,              7.63,            -14.95,    -21.09,     -2.57,      1.45,      7.01,,     21.41,,     28.55,      8.51,     16.29,     17.54,     14.71,     13.22,     -3.35,      0.59,     33.52,,,,,,,,,,,,
Qatar,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             23.48,             25.06,             28.08,     28.10,     25.48,     17.44,     17.69,,     10.33,,     22.71,     22.49,     22.56,     22.73,      4.47,      4.21,      0.00,,,,,,,,,,,,,,
Qatar,World,Animal,Export,Export Product share(%),              0.06,              0.04,              0.07,      0.17,      0.00,      0.00,      0.03,,      0.00,,      0.00,      0.04,      0.04,      0.10,      0.04,      0.08,      0.10,      0.04,      0.05,,,,,,,,,,,,
Qatar,World,Capital goods,Export,Export Product share(%),              0.84,              0.38,              0.06,      1.81,      0.06,      0.05,,,      0.05,,      0.03,      0.66,      0.51,      0.67,      0.53,      0.55,      1.08,      0.01,      0.83,,,,,,,,,,,,
Qatar,World,Chemicals,Export,Export Product share(%),              6.34,              4.33,              5.47,      1.16,      0.05,      0.13,      3.93,,      0.03,,      0.09,      4.45,      4.48,      5.23,      7.15,      2.68,      2.96,      2.24,      2.75,,,,,,,,,,,,
Qatar,World,Consumer goods,Export,Export Product share(%),              8.54,             66.83,             66.14,     70.26,     70.24,     69.51,,,     63.15,,     52.65,     44.65,     43.56,     34.78,     41.51,     41.20,     48.50,     39.74,     46.06,,,,,,,,,,,,
Qatar,World,Food Products,Export,Export Product share(%),              0.04,              0.01,              0.03,      0.01,      0.00,      0.00,      0.01,,      0.00,,      0.00,      0.01,      0.01,      0.02,      0.06,      0.03,      0.03,      0.01,      0.01,,,,,,,,,,,,
Qatar,World,Footwear,Export,Export Product share(%),              0.02,              0.01,              0.01,      0.01,      0.00,      0.00,      0.00,,      0.00,,,      0.00,      0.00,      0.01,      0.00,      0.00,      0.01,      0.00,      0.01,,,,,,,,,,,,
Qatar,World,Fuels,Export,Export Product share(%),             79.85,             84.19,             81.56,     82.77,     86.56,     87.66,     87.52,,     90.08,,     90.92,     89.52,     89.72,     88.75,     86.51,     91.02,     87.06,     92.43,     89.48,,,,,,,,,,,,
Qatar,World,Hides and Skins,Export,Export Product share(%),              0.03,              0.01,              0.01,      0.01,      0.00,      0.00,      0.00,,      0.00,,      0.00,      0.00,      0.00,      0.01,      0.01,      0.01,      0.02,      0.02,      0.01,,,,,,,,,,,,
Qatar,World,Intermediate goods,Export,Export Product share(%),              0.83,              0.31,              0.33,      2.23,      0.08,      3.53,,,      1.97,,      2.19,      8.22,      6.88,      5.44,      3.82,      3.60,      8.51,      5.98,      7.06,,,,,,,,,,,,
Qatar,World,Mach and Elec,Export,Export Product share(%),              1.17,              0.93,              1.48,      0.99,      0.00,      0.00,      0.36,,      0.01,,      0.00,      0.47,      0.36,      0.51,      0.35,      0.48,      0.78,      0.00,      0.70,,,,,,,,,,,,
Qatar,World,Metals,Export,Export Product share(%),              3.93,              3.08,              3.19,      1.10,      0.04,      0.02,      3.39,,      0.09,,      0.03,      0.78,      1.31,      1.79,      2.08,      2.12,      2.92,      1.78,      1.51,,,,,,,,,,,,
Qatar,World,Minerals,Export,Export Product share(%),              0.35,              0.38,              0.37,      0.44,      0.25,      0.20,      0.29,,      0.24,,      0.40,      0.11,      0.07,      0.12,      0.12,      0.10,      0.10,      0.10,      0.18,,,,,,,,,,,,
Qatar,World,Miscellaneous,Export,Export Product share(%),              1.07,              0.66,              0.87,     11.42,     13.08,      8.57,      0.63,,      7.65,,      6.47,      0.70,      0.11,      0.06,      0.21,      0.11,      0.21,      0.00,      0.20,,,,,,,,,,,,
Qatar,World,Plastic or Rubber,Export,Export Product share(%),              2.89,              4.15,              5.09,      0.11,      0.00,      3.39,      3.25,,      1.88,,      2.08,      3.26,      3.32,      2.49,      2.37,      2.00,      3.24,      2.07,      2.69,,,,,,,,,,,,
Qatar,World,Raw materials,Export,Export Product share(%),             14.83,             17.85,             15.92,     14.49,     16.60,     18.39,,,     27.21,,     38.68,     45.83,     47.07,     50.11,     45.72,     50.30,     35.26,     52.53,     43.62,,,,,,,,,,,,
Qatar,World,Stone and Glass,Export,Export Product share(%),              0.24,              0.14,              0.18,      0.06,      0.00,      0.00,      0.08,,      0.00,,      0.00,      0.06,      0.01,      0.07,      0.11,      0.02,      0.07,      0.02,      0.14,,,,,,,,,,,,
Qatar,World,Textiles and Clothing,Export,Export Product share(%),              0.07,              0.03,              0.05,      0.04,      0.00,      0.00,      0.01,,      0.00,,      0.00,      0.02,      0.09,      0.19,      0.23,      0.69,      1.36,      1.28,      1.68,,,,,,,,,,,,
Qatar,World,Transportation,Export,Export Product share(%),              3.80,              1.98,              1.53,      1.62,      0.01,      0.01,      0.46,,      0.02,,      0.01,      0.55,      0.43,      0.64,      0.68,      0.63,      1.04,      0.00,      0.54,,,,,,,,,,,,
Qatar,World,Vegetable,Export,Export Product share(%),              0.04,              0.02,              0.04,      0.02,      0.00,      0.01,      0.01,,      0.00,,      0.00,      0.01,      0.01,      0.01,      0.01,      0.01,      0.02,      0.01,      0.04,,,,,,,,,,,,
Qatar,World,Wood,Export,Export Product share(%),              0.10,              0.04,              0.04,      0.07,      0.00,      0.02,      0.02,,      0.01,,      0.00,      0.02,      0.02,      0.03,      0.06,      0.02,      0.08,      0.00,      0.01,,,,,,,,,,,,
Qatar,World,Capital goods,Import,Import Product share(%),             34.07,             34.52,             34.38,     30.03,     31.66,     31.40,,,     32.93,,     41.23,     44.60,     41.66,     39.79,     42.76,     27.09,     36.02,     39.06,     34.81,,,,,,,,,,,,
Qatar,World,Consumer goods,Import,Import Product share(%),             32.11,             35.47,             34.80,     37.96,     37.27,     37.75,,,     35.88,,     31.55,     30.11,     25.40,     33.11,     14.46,     15.43,     36.30,     35.59,     39.51,,,,,,,,,,,,
Qatar,World,Intermediate goods,Import,Import Product share(%),             19.98,             18.63,             18.86,     23.67,     23.27,     22.62,,,     23.02,,     22.10,     21.00,     21.32,     22.14,      9.52,     10.59,     20.18,     17.22,     17.33,,,,,,,,,,,,
